Elevação;Latitude;Longitude
81.79179382324219;-26.81669500000002;-49.25016927999994
74.81417846679688;-26.81669500000002;-49.24816927999994
85.64805603027344;-26.81669500000002;-49.24616927999994
124.4087982177734;-26.81669500000002;-49.24416927999994
100.1046142578125;-26.81469500000002;-49.29616928
112.3686676025391;-26.81469500000002;-49.29416928
104.1613464355469;-26.81469500000002;-49.29216928
105.8651962280273;-26.81469500000002;-49.29016927999999
80.41692352294922;-26.81469500000002;-49.28816927999999
72.78036499023438;-26.81469500000002;-49.28616927999999
70.99403381347656;-26.81469500000002;-49.28416927999999
70.73963928222656;-26.81469500000002;-49.28216927999998
65.44831085205078;-26.81469500000002;-49.28016927999998
63.36471939086914;-26.81469500000002;-49.27816927999998
60.92238235473633;-26.81469500000002;-49.27616927999998
66.50140380859375;-26.81469500000002;-49.27416927999997
68.85214233398438;-26.81469500000002;-49.27216927999997
65.3541030883789;-26.81469500000002;-49.27016927999997
69.49557495117188;-26.81469500000002;-49.26816927999997
80.23424530029297;-26.81469500000002;-49.26616927999996
90.29016876220703;-26.81469500000002;-49.26416927999996
76.56702423095703;-26.81469500000002;-49.26216927999996
86.72205352783203;-26.81469500000002;-49.26016927999996
91.16939544677734;-26.81469500000002;-49.25816927999995
95.86898040771484;-26.81469500000002;-49.25616927999995
72.85303497314453;-26.81469500000002;-49.25416927999995
70.53993225097656;-26.81469500000002;-49.25216927999995
70.13910675048828;-26.81469500000002;-49.25016927999994
75.20079040527344;-26.81469500000002;-49.24816927999994
95.89366149902344;-26.81469500000002;-49.24616927999994
137.7662200927734;-26.81469500000002;-49.24416927999994
117.3149337768555;-26.81269500000002;-49.29616928
87.95738220214844;-26.81269500000002;-49.29416928
80.4015121459961;-26.81269500000002;-49.29216928
76.08444213867188;-26.81269500000002;-49.29016927999999
79.40259552001953;-26.81269500000002;-49.28816927999999
84.47647857666016;-26.81269500000002;-49.28616927999999
74.45189666748047;-26.81269500000002;-49.28416927999999
67.06594848632812;-26.81269500000002;-49.28216927999998
67.89921569824219;-26.81269500000002;-49.28016927999998
64.42411804199219;-26.81269500000002;-49.27816927999998
62.0;-26.81269500000002;-49.27616927999998
64.52670288085938;-26.81269500000002;-49.27416927999997
68.23953247070312;-26.81269500000002;-49.27216927999997
70.08848571777344;-26.81269500000002;-49.27016927999997
70.52518463134766;-26.81269500000002;-49.26816927999997
70.53719329833984;-26.81269500000002;-49.26616927999996
79.41068267822266;-26.81269500000002;-49.26416927999996
80.35895538330078;-26.81269500000002;-49.26216927999996
84.56326293945312;-26.81269500000002;-49.26016927999996
105.48095703125;-26.81269500000002;-49.25816927999995
100.6850891113281;-26.81269500000002;-49.25616927999995
70.89348602294922;-26.81269500000002;-49.25416927999995
78.03809356689453;-26.81269500000002;-49.25216927999995
85.09388732910156;-26.81269500000002;-49.25016927999994
74.92897033691406;-26.81269500000002;-49.24816927999994
83.5156478881836;-26.81269500000002;-49.24616927999994
96.70150756835938;-26.81269500000002;-49.24416927999994
97.09379577636719;-26.81069500000002;-49.29616928
76.69009399414062;-26.81069500000002;-49.29416928
74.72203826904297;-26.81069500000002;-49.29216928
70.69031524658203;-26.81069500000002;-49.29016927999999
68.94244384765625;-26.81069500000002;-49.28816927999999
71.15565490722656;-26.81069500000002;-49.28616927999999
69.73994445800781;-26.81069500000002;-49.28416927999999
67.82975769042969;-26.81069500000002;-49.28216927999998
68.50093078613281;-26.81069500000002;-49.28016927999998
65.55570220947266;-26.81069500000002;-49.27816927999998
61.90460968017578;-26.81069500000002;-49.27616927999998
62.64738845825195;-26.81069500000002;-49.27416927999997
68.94295501708984;-26.81069500000002;-49.27216927999997
71.0;-26.81069500000002;-49.27016927999997
76.88776397705078;-26.81069500000002;-49.26816927999997
77.69055938720703;-26.81069500000002;-49.26616927999996
97.29194641113281;-26.81069500000002;-49.26416927999996
114.0197372436523;-26.81069500000002;-49.26216927999996
95.92766571044922;-26.81069500000002;-49.26016927999996
83.88829803466797;-26.81069500000002;-49.25816927999995
71.74584197998047;-26.81069500000002;-49.25616927999995
69.94438171386719;-26.81069500000002;-49.25416927999995
72.51041412353516;-26.81069500000002;-49.25216927999995
88.7220458984375;-26.81069500000002;-49.25016927999994
94.71099853515625;-26.81069500000002;-49.24816927999994
78.36041259765625;-26.81069500000002;-49.24616927999994
81.38341522216797;-26.81069500000002;-49.24416927999994
86.97164916992188;-26.80869500000003;-49.29616928
75.82918548583984;-26.80869500000003;-49.29416928
89.40455627441406;-26.80869500000003;-49.29216928
92.99556732177734;-26.80869500000003;-49.29016927999999
78.62571716308594;-26.80869500000003;-49.28816927999999
65.4083023071289;-26.80869500000003;-49.28616927999999
66.72848510742188;-26.80869500000003;-49.28416927999999
68.62863159179688;-26.80869500000003;-49.28216927999998
65.4446792602539;-26.80869500000003;-49.28016927999998
64.53501892089844;-26.80869500000003;-49.27816927999998
63.77241516113281;-26.80869500000003;-49.27616927999998
65.29792022705078;-26.80869500000003;-49.27416927999997
66.8055648803711;-26.80869500000003;-49.27216927999997
67.99283599853516;-26.80869500000003;-49.27016927999997
69.9366683959961;-26.80869500000003;-49.26816927999997
72.81486511230469;-26.80869500000003;-49.26616927999996
79.53011322021484;-26.80869500000003;-49.26416927999996
87.24346923828125;-26.80869500000003;-49.26216927999996
77.63578796386719;-26.80869500000003;-49.26016927999996
75.43609619140625;-26.80869500000003;-49.25816927999995
79.09739685058594;-26.80869500000003;-49.25616927999995
72.20932006835938;-26.80869500000003;-49.25416927999995
73.32688903808594;-26.80869500000003;-49.25216927999995
76.71701049804688;-26.80869500000003;-49.25016927999994
80.33443450927734;-26.80869500000003;-49.24816927999994
87.26813507080078;-26.80869500000003;-49.24616927999994
101.9758758544922;-26.80869500000003;-49.24416927999994
76.42816925048828;-26.80669500000003;-49.29616928
75.23335266113281;-26.80669500000003;-49.29416928
78.17473602294922;-26.80669500000003;-49.29216928
91.78511047363281;-26.80669500000003;-49.29016927999999
95.8586654663086;-26.80669500000003;-49.28816927999999
78.0079345703125;-26.80669500000003;-49.28616927999999
67.46827697753906;-26.80669500000003;-49.28416927999999
66.0285873413086;-26.80669500000003;-49.28216927999998
66.28993225097656;-26.80669500000003;-49.28016927999998
68.31965637207031;-26.80669500000003;-49.27816927999998
70.66095733642578;-26.80669500000003;-49.27616927999998
69.86457061767578;-26.80669500000003;-49.27416927999997
69.37299346923828;-26.80669500000003;-49.27216927999997
68.81468963623047;-26.80669500000003;-49.27016927999997
71.05370330810547;-26.80669500000003;-49.26816927999997
72.86618041992188;-26.80669500000003;-49.26616927999996
74.7741928100586;-26.80669500000003;-49.26416927999996
88.90461730957031;-26.80669500000003;-49.26216927999996
105.4181518554688;-26.80669500000003;-49.26016927999996
84.74017333984375;-26.80669500000003;-49.25816927999995
92.56575012207031;-26.80669500000003;-49.25616927999995
93.36326599121094;-26.80669500000003;-49.25416927999995
71.96195983886719;-26.80669500000003;-49.25216927999995
79.9742202758789;-26.80669500000003;-49.25016927999994
96.56452941894531;-26.80669500000003;-49.24816927999994
113.1168365478516;-26.80669500000003;-49.24616927999994
112.665168762207;-26.80669500000003;-49.24416927999994
98.45895385742188;-26.80469500000003;-49.29616928
97.30008697509766;-26.80469500000003;-49.29416928
82.45448303222656;-26.80469500000003;-49.29216928
84.52711486816406;-26.80469500000003;-49.29016927999999
87.29751586914062;-26.80469500000003;-49.28816927999999
78.39285278320312;-26.80469500000003;-49.28616927999999
69.88288116455078;-26.80469500000003;-49.28416927999999
69.41239929199219;-26.80469500000003;-49.28216927999998
69.20719909667969;-26.80469500000003;-49.28016927999998
65.72004699707031;-26.80469500000003;-49.27816927999998
70.3143310546875;-26.80469500000003;-49.27616927999998
66.9249038696289;-26.80469500000003;-49.27416927999997
69.16881561279297;-26.80469500000003;-49.27216927999997
71.24967956542969;-26.80469500000003;-49.27016927999997
76.66239166259766;-26.80469500000003;-49.26816927999997
73.87310028076172;-26.80469500000003;-49.26616927999996
77.42262268066406;-26.80469500000003;-49.26416927999996
101.3923110961914;-26.80469500000003;-49.26216927999996
149.7360534667969;-26.80469500000003;-49.26016927999996
112.4404144287109;-26.80469500000003;-49.25816927999995
79.6453628540039;-26.80469500000003;-49.25616927999995
72.94367980957031;-26.80469500000003;-49.25416927999995
71.61363220214844;-26.80469500000003;-49.25216927999995
73.89836120605469;-26.80469500000003;-49.25016927999994
84.00373077392578;-26.80469500000003;-49.24816927999994
89.5827865600586;-26.80469500000003;-49.24616927999994
80.6659164428711;-26.80469500000003;-49.24416927999994
76.08604431152344;-26.80269500000003;-49.29616928
72.48978424072266;-26.80269500000003;-49.29416928
73.26634979248047;-26.80269500000003;-49.29216928
80.9461441040039;-26.80269500000003;-49.29016927999999
90.1478271484375;-26.80269500000003;-49.28816927999999
92.19259643554688;-26.80269500000003;-49.28616927999999
83.38372802734375;-26.80269500000003;-49.28416927999999
73.08306121826172;-26.80269500000003;-49.28216927999998
66.15038299560547;-26.80269500000003;-49.28016927999998
69.32848358154297;-26.80269500000003;-49.27816927999998
70.87665557861328;-26.80269500000003;-49.27616927999998
68.18022155761719;-26.80269500000003;-49.27416927999997
69.28993225097656;-26.80269500000003;-49.27216927999997
68.94747924804688;-26.80269500000003;-49.27016927999997
72.47160339355469;-26.80269500000003;-49.26816927999997
74.17936706542969;-26.80269500000003;-49.26616927999996
78.81616973876953;-26.80269500000003;-49.26416927999996
93.02507781982422;-26.80269500000003;-49.26216927999996
157.1266937255859;-26.80269500000003;-49.26016927999996
113.71728515625;-26.80269500000003;-49.25816927999995
88.93191528320312;-26.80269500000003;-49.25616927999995
75.49246215820312;-26.80269500000003;-49.25416927999995
88.59757995605469;-26.80269500000003;-49.25216927999995
76.77680206298828;-26.80269500000003;-49.25016927999994
74.11571502685547;-26.80269500000003;-49.24816927999994
75.0;-26.80269500000003;-49.24616927999994
76.9804916381836;-26.80269500000003;-49.24416927999994
